Jnr Sm ID,Lead ID,Lead Stage,Call Done Date,Call Status,Call Reason
JNR1009MG,USR1170,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1009MG,USR1170,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1009MG,USR1170,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1009MG,USR1170,awareness,"Jan 14, 2022",successful,post_demo_followup
JNR1009MG,USR1171,lead,"Jan 17, 2022",successful,lead_introduction
JNR1009MG,USR1171,lead,"Jan 17, 2022",successful,demo_schedule
JNR1009MG,USR1171,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1009MG,USR1171,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1009MG,USR1171,lead,"Jan 20, 2022",unsuccessful,demo_not_attended
JNR1009MG,USR1171,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1009MG,USR1171,awareness,"Jan 20, 2022",successful,post_demo_followup
JNR1009MG,USR1171,consideration,"Jan 20, 2022",successful,interested_for_conversion
JNR1009MG,USR1171,consideration,"Jan 20, 2022",successful,followup_for_conversion
JNR1009MG,USR1171,consideration,"Jan 20, 2022",successful,followup_for_conversion
JNR1009MG,USR1172,lead,"Jan 18, 2022",successful,lead_introduction
JNR1009MG,USR1172,lead,"Jan 20, 2022",successful,demo_schedule
JNR1009MG,USR1172,lead,"Jan 21, 2022",successful,demo_not_attended
JNR1009MG,USR1172,lead,"Jan 21, 2022",successful,demo_not_attended
JNR1009MG,USR1172,awareness,"Jan 21, 2022",successful,post_demo_followup
JNR1009MG,USR1172,consideration,"Jan 21, 2022",successful,interested_for_conversion
JNR1009MG,USR1172,consideration,"Jan 21, 2022",successful,followup_for_conversion
JNR1009MG,USR1172,consideration,"Jan 21, 2022",successful,followup_for_conversion
JNR1009MG,USR1172,conversion,"Jan 21, 2022",successful,successful_conversion
JNR1009MG,USR1173,lead,"Jan 17, 2022",unsuccessful,lead_introduction
JNR1009MG,USR1173,lead,"Jan 18, 2022",successful,lead_introduction
JNR1009MG,USR1173,lead,"Jan 19, 2022",unsuccessful,demo_schedule
JNR1009MG,USR1173,lead,"Jan 19, 2022",successful,demo_schedule
JNR1009MG,USR1173,lead,"Jan 19, 2022",successful,demo_not_attended
JNR1009MG,USR1173,lead,"Jan 19, 2022",successful,demo_not_attended
JNR1009MG,USR1173,awareness,"Jan 19, 2022",successful,post_demo_followup
JNR1009MG,USR1173,consideration,"Jan 19, 2022",successful,interested_for_conversion
JNR1009MG,USR1173,consideration,"Jan 19, 2022",successful,followup_for_conversion
JNR1009MG,USR1173,consideration,"Jan 19, 2022",successful,followup_for_conversion
JNR1009MG,USR1173,conversion,"Jan 19, 2022",successful,successful_conversion
JNR1009MG,USR1174,lead,"Jan 17, 2022",successful,lead_introduction
JNR1009MG,USR1174,lead,"Jan 19, 2022",successful,demo_schedule
JNR1009MG,USR1174,lead,"Jan 19, 2022",successful,demo_not_attended
JNR1009MG,USR1175,lead,"Jan 15, 2022",unsuccessful,lead_introduction
JNR1009MG,USR1175,lead,"Jan 16, 2022",successful,lead_introduction
JNR1009MG,USR1175,lead,"Jan 16, 2022",successful,demo_schedule
JNR1009MG,USR1175,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1009MG,USR1175,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1009MG,USR1175,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1009MG,USR1175,awareness,"Jan 18, 2022",successful,post_demo_followup
JNR1009MG,USR1176,lead,"Feb 21, 2022",successful,lead_introduction
JNR1009MG,USR1176,lead,"Feb 23, 2022",successful,demo_schedule
JNR1009MG,USR1176,lead,"Feb 23, 2022",unsuccessful,demo_not_attended
JNR1009MG,USR1176,lead,"Feb 24, 2022",unsuccessful,demo_not_attended
JNR1009MG,USR1176,lead,"Feb 24, 2022",unsuccessful,demo_not_attended
JNR1009MG,USR1176,lead,"Feb 24, 2022",successful,demo_not_attended
JNR1009MG,USR1177,lead,"Feb 22, 2022",successful,lead_introduction
JNR1009MG,USR1177,lead,"Feb 23, 2022",successful,demo_schedule
JNR1009MG,USR1177,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1009MG,USR1177,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1009MG,USR1177,lead,"Feb 23, 2022",unsuccessful,demo_not_attended
JNR1009MG,USR1177,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1009MG,USR1177,awareness,"Feb 23, 2022",successful,post_demo_followup
JNR1009MG,USR1177,consideration,"Feb 23, 2022",successful,interested_for_conversion
JNR1009MG,USR1177,consideration,"Feb 23, 2022",successful,followup_for_conversion
JNR1009MG,USR1177,consideration,"Feb 23, 2022",successful,followup_for_conversion
JNR1009MG,USR1178,lead,"Feb 23, 2022",unsuccessful,lead_introduction
JNR1009MG,USR1178,lead,"Feb 24, 2022",successful,lead_introduction
JNR1009MG,USR1178,lead,"Feb 25, 2022",successful,demo_schedule
JNR1009MG,USR1178,lead,"Feb 26, 2022",successful,demo_not_attended
JNR1009MG,USR1178,lead,"Feb 26, 2022",successful,demo_not_attended
JNR1009MG,USR1178,lead,"Feb 26, 2022",successful,demo_not_attended
JNR1009MG,USR1178,awareness,"Feb 26, 2022",successful,post_demo_followup
JNR1009MG,USR1179,lead,"Feb 25, 2022",successful,lead_introduction
JNR1009MG,USR1179,lead,"Feb 27, 2022",successful,demo_schedule
JNR1009MG,USR1179,lead,"Feb 28, 2022",successful,demo_not_attended
JNR1009MG,USR1179,lead,"Feb 28, 2022",successful,demo_not_attended
JNR1009MG,USR1180,lead,"Feb 19, 2022",unsuccessful,lead_introduction
JNR1009MG,USR1180,lead,"Feb 20, 2022",successful,lead_introduction
JNR1009MG,USR1180,lead,"Feb 22, 2022",successful,demo_schedule
JNR1009MG,USR1180,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1010MG,USR1181,lead,"Jan 1, 2022",successful,lead_introduction
JNR1010MG,USR1181,lead,"Jan 2, 2022",successful,demo_schedule
JNR1010MG,USR1181,lead,"Jan 3, 2022",successful,demo_not_attended
JNR1010MG,USR1181,lead,"Jan 3, 2022",successful,demo_not_attended
JNR1010MG,USR1181,lead,"Jan 3, 2022",unsuccessful,demo_not_attended
JNR1010MG,USR1181,lead,"Jan 3, 2022",successful,demo_not_attended
JNR1010MG,USR1182,lead,"Jan 1, 2022",successful,lead_introduction
JNR1010MG,USR1182,lead,"Jan 2, 2022",successful,demo_schedule
JNR1010MG,USR1182,lead,"Jan 7, 2022",successful,demo_not_attended
JNR1010MG,USR1182,lead,"Jan 7, 2022",successful,demo_not_attended
JNR1010MG,USR1182,lead,"Jan 7, 2022",unsuccessful,demo_not_attended
JNR1010MG,USR1182,lead,"Jan 7, 2022",successful,demo_not_attended
JNR1010MG,USR1182,awareness,"Jan 7, 2022",successful,post_demo_followup
JNR1010MG,USR1182,consideration,"Jan 8, 2022",successful,interested_for_conversion
JNR1010MG,USR1182,consideration,"Jan 8, 2022",successful,followup_for_conversion
JNR1010MG,USR1182,consideration,"Jan 8, 2022",successful,followup_for_conversion
JNR1010MG,USR1182,conversion,"Jan 8, 2022",successful,successful_conversion
JNR1010MG,USR1183,lead,"Jan 1, 2022",unsuccessful,lead_introduction
JNR1010MG,USR1183,lead,"Jan 1, 2022",successful,lead_introduction
JNR1010MG,USR1183,lead,"Jan 3, 2022",successful,demo_schedule
JNR1010MG,USR1183,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1010MG,USR1183,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1010MG,USR1183,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1010MG,USR1183,awareness,"Jan 4, 2022",successful,post_demo_followup
JNR1010MG,USR1183,consideration,"Jan 5, 2022",successful,interested_for_conversion
JNR1010MG,USR1183,consideration,"Jan 5, 2022",successful,followup_for_conversion
JNR1010MG,USR1183,consideration,"Jan 5, 2022",successful,followup_for_conversion
JNR1010MG,USR1183,conversion,"Jan 5, 2022",successful,successful_conversion
JNR1010MG,USR1184,lead,"Jan 2, 2022",successful,lead_introduction
JNR1010MG,USR1184,lead,"Jan 4, 2022",successful,demo_schedule
JNR1010MG,USR1184,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1010MG,USR1184,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1010MG,USR1185,lead,"Jan 3, 2022",unsuccessful,lead_introduction
JNR1010MG,USR1185,lead,"Jan 4, 2022",successful,lead_introduction
JNR1010MG,USR1185,lead,"Jan 5, 2022",successful,demo_schedule
JNR1010MG,USR1185,lead,"Jan 6, 2022",successful,demo_not_attended
JNR1010MG,USR1185,awareness,"Jan 6, 2022",successful,post_demo_followup
JNR1010MG,USR1185,consideration,"Jan 6, 2022",successful,interested_for_conversion
JNR1010MG,USR1185,awareness,"Jan 6, 2022",successful,followup_for_consideration
JNR1010MG,USR1185,consideration,"Jan 6, 2022",successful,interested_for_conversion
JNR1010MG,USR1185,awareness,"Jan 6, 2022",successful,followup_for_consideration
JNR1010MG,USR1186,lead,"Jan 8, 2022",successful,lead_introduction
JNR1010MG,USR1186,lead,"Jan 9, 2022",successful,demo_schedule
JNR1010MG,USR1186,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1010MG,USR1186,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1010MG,USR1186,lead,"Jan 10, 2022",unsuccessful,demo_not_attended
JNR1010MG,USR1186,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1010MG,USR1187,lead,"Jan 8, 2022",successful,lead_introduction
JNR1010MG,USR1187,lead,"Jan 10, 2022",successful,demo_schedule
JNR1010MG,USR1187,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1010MG,USR1187,lead,"Jan 10, 2022",successful,demo_not_attended
JNR1010MG,USR1187,awareness,"Jan 10, 2022",successful,post_demo_followup
JNR1010MG,USR1187,consideration,"Jan 11, 2022",successful,interested_for_conversion
JNR1010MG,USR1187,consideration,"Jan 11, 2022",successful,followup_for_conversion
JNR1010MG,USR1187,consideration,"Jan 11, 2022",successful,followup_for_conversion
JNR1010MG,USR1188,lead,"Jan 8, 2022",unsuccessful,lead_introduction
JNR1010MG,USR1188,lead,"Jan 8, 2022",successful,lead_introduction
JNR1010MG,USR1188,lead,"Jan 8, 2022",successful,demo_schedule
JNR1010MG,USR1188,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1010MG,USR1188,lead,"Jan 9, 2022",successful,demo_not_attended
JNR1010MG,USR1189,lead,"Jan 8, 2022",successful,lead_introduction
JNR1010MG,USR1189,lead,"Jan 10, 2022",successful,demo_schedule
JNR1010MG,USR1189,lead,"Jan 11, 2022",successful,demo_not_attended
JNR1010MG,USR1190,lead,"Jan 8, 2022",unsuccessful,lead_introduction
JNR1010MG,USR1190,lead,"Jan 9, 2022",successful,lead_introduction
JNR1010MG,USR1190,lead,"Jan 10, 2022",successful,demo_schedule
JNR1010MG,USR1190,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1010MG,USR1190,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1010MG,USR1190,lead,"Jan 14, 2022",successful,demo_not_attended
JNR1010MG,USR1190,awareness,"Jan 14, 2022",successful,post_demo_followup
JNR1010MG,USR1191,lead,"Jan 15, 2022",successful,lead_introduction
JNR1010MG,USR1191,lead,"Jan 16, 2022",successful,demo_schedule
JNR1010MG,USR1191,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1010MG,USR1191,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1010MG,USR1191,lead,"Jan 20, 2022",unsuccessful,demo_not_attended
JNR1010MG,USR1191,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1010MG,USR1191,awareness,"Jan 20, 2022",successful,post_demo_followup
JNR1010MG,USR1191,consideration,"Jan 21, 2022",successful,interested_for_conversion
JNR1010MG,USR1191,consideration,"Jan 21, 2022",successful,followup_for_conversion
JNR1010MG,USR1191,consideration,"Jan 21, 2022",successful,followup_for_conversion
JNR1010MG,USR1192,lead,"Jan 15, 2022",successful,lead_introduction
JNR1010MG,USR1192,lead,"Jan 17, 2022",successful,demo_schedule
JNR1010MG,USR1192,lead,"Jan 17, 2022",successful,demo_not_attended
JNR1010MG,USR1192,lead,"Jan 17, 2022",successful,demo_not_attended
JNR1010MG,USR1192,awareness,"Jan 17, 2022",successful,post_demo_followup
JNR1010MG,USR1192,consideration,"Jan 18, 2022",successful,interested_for_conversion
JNR1010MG,USR1192,consideration,"Jan 18, 2022",successful,followup_for_conversion
JNR1010MG,USR1192,consideration,"Jan 18, 2022",successful,followup_for_conversion
JNR1010MG,USR1192,conversion,"Jan 18, 2022",successful,successful_conversion
JNR1010MG,USR1193,lead,"Jan 17, 2022",unsuccessful,lead_introduction
JNR1010MG,USR1193,lead,"Jan 18, 2022",successful,lead_introduction
JNR1010MG,USR1193,lead,"Jan 18, 2022",unsuccessful,demo_schedule
JNR1010MG,USR1193,lead,"Jan 20, 2022",successful,demo_schedule
JNR1010MG,USR1193,lead,"Jan 21, 2022",successful,demo_not_attended
JNR1010MG,USR1193,lead,"Jan 21, 2022",successful,demo_not_attended
JNR1010MG,USR1193,awareness,"Jan 21, 2022",successful,post_demo_followup
JNR1010MG,USR1193,consideration,"Jan 22, 2022",successful,interested_for_conversion
JNR1010MG,USR1193,consideration,"Jan 22, 2022",successful,followup_for_conversion
JNR1010MG,USR1193,consideration,"Jan 22, 2022",successful,followup_for_conversion
JNR1010MG,USR1193,conversion,"Jan 22, 2022",successful,successful_conversion
JNR1010MG,USR1194,lead,"Jan 17, 2022",successful,lead_introduction
JNR1010MG,USR1194,lead,"Jan 18, 2022",successful,demo_schedule
JNR1010MG,USR1194,lead,"Jan 19, 2022",successful,demo_not_attended
JNR1010MG,USR1195,lead,"Jan 15, 2022",unsuccessful,lead_introduction
JNR1010MG,USR1195,lead,"Jan 16, 2022",successful,lead_introduction
JNR1010MG,USR1195,lead,"Jan 17, 2022",successful,demo_schedule
JNR1010MG,USR1195,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1010MG,USR1195,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1010MG,USR1195,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1010MG,USR1195,awareness,"Jan 18, 2022",successful,post_demo_followup
JNR1010MG,USR1196,lead,"Feb 19, 2022",successful,lead_introduction
JNR1010MG,USR1196,lead,"Feb 21, 2022",successful,demo_schedule
JNR1010MG,USR1196,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1010MG,USR1196,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1010MG,USR1196,lead,"Feb 22, 2022",unsuccessful,demo_not_attended
JNR1010MG,USR1196,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1010MG,USR1197,lead,"Feb 19, 2022",successful,lead_introduction
JNR1010MG,USR1197,lead,"Feb 21, 2022",successful,demo_schedule
JNR1010MG,USR1197,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1010MG,USR1197,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1010MG,USR1197,lead,"Feb 23, 2022",unsuccessful,demo_not_attended
JNR1010MG,USR1197,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1010MG,USR1197,awareness,"Feb 23, 2022",successful,post_demo_followup
JNR1010MG,USR1197,consideration,"Feb 24, 2022",successful,interested_for_conversion
JNR1010MG,USR1197,consideration,"Feb 24, 2022",successful,followup_for_conversion
JNR1010MG,USR1197,consideration,"Feb 24, 2022",successful,followup_for_conversion
JNR1010MG,USR1198,lead,"Feb 19, 2022",unsuccessful,lead_introduction
JNR1010MG,USR1198,lead,"Feb 19, 2022",successful,lead_introduction
JNR1010MG,USR1198,lead,"Feb 20, 2022",successful,demo_schedule
JNR1010MG,USR1198,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1010MG,USR1198,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1010MG,USR1198,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1010MG,USR1198,awareness,"Feb 22, 2022",successful,post_demo_followup
JNR1010MG,USR1199,lead,"Feb 19, 2022",successful,lead_introduction
JNR1010MG,USR1199,lead,"Feb 20, 2022",successful,demo_schedule
JNR1010MG,USR1199,lead,"Feb 21, 2022",successful,demo_not_attended
JNR1010MG,USR1199,lead,"Feb 21, 2022",successful,demo_not_attended
JNR1010MG,USR1200,lead,"Feb 19, 2022",unsuccessful,lead_introduction
JNR1010MG,USR1200,lead,"Feb 20, 2022",successful,lead_introduction
JNR1010MG,USR1200,lead,"Feb 22, 2022",successful,demo_schedule
JNR1010MG,USR1200,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1011MG,USR1201,lead,"Jan 1, 2022",successful,lead_introduction
JNR1011MG,USR1201,lead,"Jan 3, 2022",successful,demo_schedule
JNR1011MG,USR1201,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1011MG,USR1201,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1011MG,USR1201,lead,"Jan 4, 2022",unsuccessful,demo_not_attended
JNR1011MG,USR1201,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1011MG,USR1202,lead,"Jan 1, 2022",successful,lead_introduction
JNR1011MG,USR1202,lead,"Jan 2, 2022",successful,demo_schedule
JNR1011MG,USR1202,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1011MG,USR1202,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1011MG,USR1202,lead,"Jan 5, 2022",unsuccessful,demo_not_attended
JNR1011MG,USR1202,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1011MG,USR1202,awareness,"Jan 5, 2022",successful,post_demo_followup
JNR1011MG,USR1202,consideration,"Jan 6, 2022",successful,interested_for_conversion
JNR1011MG,USR1202,consideration,"Jan 6, 2022",successful,followup_for_conversion
JNR1011MG,USR1202,consideration,"Jan 6, 2022",successful,followup_for_conversion
JNR1011MG,USR1203,lead,"Jan 1, 2022",unsuccessful,lead_introduction
JNR1011MG,USR1203,lead,"Jan 1, 2022",successful,lead_introduction
JNR1011MG,USR1203,lead,"Jan 2, 2022",successful,demo_schedule
JNR1011MG,USR1203,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1011MG,USR1203,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1011MG,USR1203,lead,"Jan 5, 2022",successful,demo_not_attended
JNR1011MG,USR1203,awareness,"Jan 5, 2022",successful,post_demo_followup
JNR1011MG,USR1204,lead,"Jan 1, 2022",successful,lead_introduction
JNR1011MG,USR1204,lead,"Jan 3, 2022",successful,demo_schedule
JNR1011MG,USR1204,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1011MG,USR1204,lead,"Jan 4, 2022",successful,demo_not_attended
JNR1011MG,USR1205,lead,"Jan 1, 2022",unsuccessful,lead_introduction
JNR1011MG,USR1205,lead,"Jan 2, 2022",successful,lead_introduction
JNR1011MG,USR1205,lead,"Jan 2, 2022",successful,demo_schedule
JNR1011MG,USR1205,lead,"Jan 3, 2022",successful,demo_not_attended
JNR1011MG,USR1206,lead,"Jan 10, 2022",successful,lead_introduction
JNR1011MG,USR1206,lead,"Jan 12, 2022",successful,demo_schedule
JNR1011MG,USR1206,lead,"Jan 13, 2022",successful,demo_not_attended
JNR1011MG,USR1206,lead,"Jan 13, 2022",successful,demo_not_attended
JNR1011MG,USR1206,lead,"Jan 13, 2022",unsuccessful,demo_not_attended
JNR1011MG,USR1206,lead,"Jan 13, 2022",successful,demo_not_attended
JNR1011MG,USR1207,lead,"Jan 11, 2022",successful,lead_introduction
JNR1011MG,USR1207,lead,"Jan 12, 2022",successful,demo_schedule
JNR1011MG,USR1207,lead,"Jan 13, 2022",successful,demo_not_attended
JNR1011MG,USR1207,lead,"Jan 13, 2022",successful,demo_not_attended
JNR1011MG,USR1207,awareness,"Jan 13, 2022",successful,post_demo_followup
JNR1011MG,USR1207,consideration,"Jan 14, 2022",successful,interested_for_conversion
JNR1011MG,USR1207,consideration,"Jan 14, 2022",successful,followup_for_conversion
JNR1011MG,USR1207,consideration,"Jan 14, 2022",successful,followup_for_conversion
JNR1011MG,USR1208,lead,"Jan 12, 2022",unsuccessful,lead_introduction
JNR1011MG,USR1208,lead,"Jan 13, 2022",successful,lead_introduction
JNR1011MG,USR1208,lead,"Jan 14, 2022",successful,demo_schedule
JNR1011MG,USR1208,lead,"Jan 15, 2022",successful,demo_not_attended
JNR1011MG,USR1208,lead,"Jan 15, 2022",successful,demo_not_attended
JNR1011MG,USR1209,lead,"Jan 14, 2022",successful,lead_introduction
JNR1011MG,USR1209,lead,"Jan 16, 2022",successful,demo_schedule
JNR1011MG,USR1209,lead,"Jan 17, 2022",successful,demo_not_attended
JNR1011MG,USR1210,lead,"Jan 15, 2022",unsuccessful,lead_introduction
JNR1011MG,USR1210,lead,"Jan 16, 2022",successful,lead_introduction
JNR1011MG,USR1210,lead,"Jan 16, 2022",successful,demo_schedule
JNR1011MG,USR1210,lead,"Jan 17, 2022",successful,demo_not_attended
JNR1011MG,USR1210,lead,"Jan 17, 2022",successful,demo_not_attended
JNR1011MG,USR1210,lead,"Jan 17, 2022",successful,demo_not_attended
JNR1011MG,USR1210,awareness,"Jan 17, 2022",successful,post_demo_followup
JNR1011MG,USR1211,lead,"Jan 24, 2022",successful,lead_introduction
JNR1011MG,USR1211,lead,"Jan 26, 2022",successful,demo_schedule
JNR1011MG,USR1211,lead,"Jan 27, 2022",successful,demo_not_attended
JNR1011MG,USR1211,lead,"Jan 27, 2022",successful,demo_not_attended
JNR1011MG,USR1211,lead,"Jan 27, 2022",unsuccessful,demo_not_attended
JNR1011MG,USR1211,lead,"Jan 27, 2022",successful,demo_not_attended
JNR1011MG,USR1211,awareness,"Jan 27, 2022",successful,post_demo_followup
JNR1011MG,USR1211,consideration,"Jan 28, 2022",successful,interested_for_conversion
JNR1011MG,USR1211,consideration,"Jan 28, 2022",unsuccessful,followup_for_conversion
JNR1011MG,USR1211,consideration,"Jan 28, 2022",successful,followup_for_conversion
JNR1011MG,USR1212,lead,"Jan 25, 2022",successful,lead_introduction
JNR1011MG,USR1212,lead,"Jan 26, 2022",successful,demo_schedule
JNR1011MG,USR1212,lead,"Jan 27, 2022",successful,demo_not_attended
JNR1011MG,USR1212,lead,"Jan 27, 2022",successful,demo_not_attended
JNR1011MG,USR1212,awareness,"Jan 27, 2022",successful,post_demo_followup
JNR1011MG,USR1212,consideration,"Jan 28, 2022",successful,interested_for_conversion
JNR1011MG,USR1212,consideration,"Jan 28, 2022",successful,followup_for_conversion
JNR1011MG,USR1212,consideration,"Jan 28, 2022",successful,followup_for_conversion
JNR1011MG,USR1212,conversion,"Jan 28, 2022",successful,successful_conversion
JNR1011MG,USR1213,lead,"Jan 17, 2022",unsuccessful,lead_introduction
JNR1011MG,USR1213,lead,"Jan 18, 2022",successful,lead_introduction
JNR1011MG,USR1213,lead,"Jan 19, 2022",unsuccessful,demo_schedule
JNR1011MG,USR1213,lead,"Jan 20, 2022",successful,demo_schedule
JNR1011MG,USR1213,lead,"Jan 21, 2022",successful,demo_not_attended
JNR1011MG,USR1213,lead,"Jan 21, 2022",successful,demo_not_attended
JNR1011MG,USR1213,awareness,"Jan 21, 2022",successful,post_demo_followup
JNR1011MG,USR1213,consideration,"Jan 22, 2022",successful,interested_for_conversion
JNR1011MG,USR1213,consideration,"Jan 22, 2022",unsuccessful,followup_for_conversion
JNR1011MG,USR1213,consideration,"Jan 22, 2022",successful,followup_for_conversion
JNR1011MG,USR1213,conversion,"Jan 22, 2022",successful,successful_conversion
JNR1011MG,USR1214,lead,"Jan 17, 2022",successful,lead_introduction
JNR1011MG,USR1214,lead,"Jan 19, 2022",successful,demo_schedule
JNR1011MG,USR1214,lead,"Jan 20, 2022",successful,demo_not_attended
JNR1011MG,USR1215,lead,"Jan 15, 2022",unsuccessful,lead_introduction
JNR1011MG,USR1215,lead,"Jan 16, 2022",successful,lead_introduction
JNR1011MG,USR1215,lead,"Jan 17, 2022",successful,demo_schedule
JNR1011MG,USR1215,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1011MG,USR1215,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1011MG,USR1215,lead,"Jan 18, 2022",successful,demo_not_attended
JNR1011MG,USR1215,awareness,"Jan 18, 2022",successful,post_demo_followup
JNR1011MG,USR1216,lead,"Feb 19, 2022",successful,lead_introduction
JNR1011MG,USR1216,lead,"Feb 20, 2022",successful,demo_schedule
JNR1011MG,USR1216,lead,"Feb 21, 2022",successful,demo_not_attended
JNR1011MG,USR1216,lead,"Feb 21, 2022",successful,demo_not_attended
JNR1011MG,USR1216,lead,"Feb 21, 2022",unsuccessful,demo_not_attended
JNR1011MG,USR1216,lead,"Feb 21, 2022",successful,demo_not_attended
JNR1011MG,USR1217,lead,"Feb 19, 2022",successful,lead_introduction
JNR1011MG,USR1217,lead,"Feb 21, 2022",successful,demo_schedule
JNR1011MG,USR1217,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1011MG,USR1217,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1011MG,USR1217,lead,"Feb 23, 2022",unsuccessful,demo_not_attended
JNR1011MG,USR1217,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1011MG,USR1217,awareness,"Feb 23, 2022",successful,post_demo_followup
JNR1011MG,USR1217,consideration,"Feb 24, 2022",successful,interested_for_conversion
JNR1011MG,USR1217,consideration,"Feb 24, 2022",successful,followup_for_conversion
JNR1011MG,USR1217,consideration,"Feb 24, 2022",successful,followup_for_conversion
JNR1011MG,USR1218,lead,"Feb 19, 2022",unsuccessful,lead_introduction
JNR1011MG,USR1218,lead,"Feb 19, 2022",successful,lead_introduction
JNR1011MG,USR1218,lead,"Feb 21, 2022",successful,demo_schedule
JNR1011MG,USR1218,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1011MG,USR1218,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1011MG,USR1218,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1011MG,USR1218,awareness,"Feb 22, 2022",successful,post_demo_followup
JNR1011MG,USR1219,lead,"Feb 20, 2022",successful,lead_introduction
JNR1011MG,USR1219,lead,"Feb 21, 2022",successful,demo_schedule
JNR1011MG,USR1219,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1011MG,USR1219,lead,"Feb 22, 2022",successful,demo_not_attended
JNR1011MG,USR1220,lead,"Feb 21, 2022",unsuccessful,lead_introduction
JNR1011MG,USR1220,lead,"Feb 22, 2022",successful,lead_introduction
JNR1011MG,USR1220,lead,"Feb 23, 2022",successful,demo_schedule
JNR1011MG,USR1220,lead,"Feb 23, 2022",successful,demo_not_attended
JNR1012MG,USR1221,lead,"Jan 1, 2022",successful,lead_introduction
JNR1012MG,USR1221,lead,"Jan 3, 2022",successful,demo_schedule
JNR1012MG,USR1221,lead,"Jan 3, 2022",successful,demo_not_attended
JNR1012MG,USR1221,lead,"Jan 3, 2022",successful,demo_not_attended
JNR1012MG,USR1221,lead,"Jan 3, 2022",unsuccessful,demo_not_attended
JNR1012MG,USR1221,lead,"Jan 3, 2022",successful,demo_not_attended
JNR1012MG,USR1222,lead,"Jan 1, 2022",successful,lead_introduction
JNR1012MG,USR1222,lead,"Jan 1, 2022",successful,demo_schedule
JNR1012MG,USR1222,lead,"Jan 7, 2022",successful,demo_not_attended
JNR1012MG,USR1222,lead,"Jan 7, 2022",successful,demo_not_attended
JNR1012MG,USR1222,lead,"Jan 7, 2022",unsuccessful,demo_not_attended
JNR1012MG,USR1222,lead,"Jan 7, 2022",successful,demo_not_attended
JNR1012MG,USR1222,awareness,"Jan 7, 2022",successful,post_demo_followup
JNR1012MG,USR1222,consideration,"Jan 8, 2022",successful,interested_for_conversion
JNR1012MG,USR1222,consideration,"Jan 8, 2022",unsuccessful,followup_for_conversion
